0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768087 0.780476 0.792864 0.805253 0.817641 0.830030 0.842418 0.854807 0.867195 0.879584 0.891972 0.904361 0.916749 0.929138 0.941526 0.953915 0.966303 0.978692 0.991080 0.986125 0.936571 0.887017 0.837463 0.787909 0.738355 0.688801 0.639247 0.589693 0.540139 0.490585 0.441031 0.391477 0.341923 0.292369 0.242815 0.193261 0.143707 0.094153 0.044599 
0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768087 0.780476 0.792864 0.805253 0.817641 0.830030 0.842418 0.854807 0.867195 0.879584 0.891972 0.904361 0.916749 0.929138 0.941526 0.953915 0.966303 0.969774 0.950911 0.932331 0.913748 0.886974 0.837463 0.787909 0.738355 0.688801 0.639247 0.589693 0.540139 0.490585 0.441031 0.391477 0.341923 0.292369 0.242815 0.193261 0.143707 0.094153 0.044599 
0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768087 0.780476 0.792864 0.805253 0.817641 0.830030 0.842418 0.854807 0.867195 0.879584 0.891972 0.904361 0.916749 0.929138 0.941526 0.944949 0.925541 0.906759 0.888193 0.869658 0.851199 0.832389 0.814177 0.787768 0.738355 0.688801 0.639247 0.589693 0.540139 0.490585 0.441031 0.391477 0.341923 0.292369 0.242815 0.193261 0.143707 0.094153 0.044599 
0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768087 0.780476 0.792864 0.805253 0.817641 0.830030 0.842418 0.854807 0.867195 0.879584 0.891972 0.904361 0.916749 0.920029 0.900246 0.881540 0.862966 0.844373 0.825891 0.807241 0.788768 0.770224 0.751475 0.733017 0.714128 0.688551 0.639247 0.589693 0.540139 0.490585 0.441031 0.391477 0.341923 0.292369 0.242815 0.193261 0.143707 0.094153 0.044599 
0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768087 0.780476 0.792864 0.805253 0.817641 0.830030 0.842418 0.854807 0.867195 0.879584 0.891972 0.894825 0.874453 0.856220 0.837524 0.819112 0.800401 0.781860 0.763371 0.744777 0.726131 0.707621 0.688982 0.670520 0.651948 0.633011 0.614083 0.589311 0.540139 0.490585 0.441031 0.391477 0.341923 0.292369 0.242815 0.193261 0.143707 0.094153 0.044599 
0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768087 0.780476 0.792864 0.805253 0.817641 0.830030 0.842418 0.854807 0.867195 0.869577 0.849110 0.830640 0.812324 0.793638 0.775085 0.756413 0.737894 0.719382 0.700706 0.682138 0.663615 0.644989 0.626452 0.607780 0.589359 0.570810 0.551967 0.533639 0.514197 0.490057 0.441031 0.391477 0.341923 0.292369 0.242815 0.193261 0.143707 0.094153 0.044599 
0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768087 0.780476 0.792864 0.805253 0.817641 0.830030 0.842418 0.844475 0.824135 0.805808 0.786945 0.768549 0.749895 0.731176 0.712679 0.694012 0.675499 0.656872 0.638385 0.619831 0.601229 0.582612 0.564014 0.545399 0.526887 0.508258 0.489755 0.471033 0.452723 0.434288 0.414523 0.390811 0.341923 0.292369 0.242815 0.193261 0.143707 0.094153 0.044599 
0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768087 0.780476 0.792864 0.805253 0.817640 0.819171 0.798999 0.780420 0.761855 0.742959 0.724505 0.705874 0.687201 0.668716 0.650127 0.631499 0.612913 0.594313 0.575737 0.557161 0.538611 0.520101 0.501433 0.482860 0.464287 0.445808 0.427090 0.408485 0.389875 0.371584 0.352806 0.334508 0.314767 0.291530 0.242815 0.193261 0.143707 0.094153 0.044602 
0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768087 0.780476 0.792859 0.794030 0.774009 0.754930 0.736352 0.717962 0.699089 0.680569 0.661979 0.643429 0.624904 0.606360 0.587711 0.569119 0.550500 0.531963 0.513391 0.494746 0.476232 0.457571 0.439091 0.420464 0.401840 0.383347 0.364765 0.346184 0.327534 0.308958 0.290568 0.271762 0.253001 0.234717 0.215185 0.192265 0.143707 0.094153 0.044597 
0.000000 0.012389 0.024777 0.037166 0.049554 0.061943 0.074331 0.086720 0.099108 0.111497 0.123885 0.136274 0.148662 0.161051 0.173439 0.185828 0.198216 0.210605 0.222993 0.235382 0.247770 0.260159 0.272547 0.284936 0.297324 0.309713 0.322101 0.334490 0.346878 0.359267 0.371655 0.384044 0.396432 0.408821 0.421209 0.433598 0.445986 0.458375 0.470763 0.483152 0.495540 0.507929 0.520317 0.532706 0.545094 0.557483 0.569871 0.582260 0.594648 0.607037 0.619425 0.631814 0.644202 0.656591 0.668979 0.681368 0.693756 0.706145 0.718533 0.730922 0.743310 0.755699 0.768076 0.768713 0.748758 0.729310 0.710852 0.692279 0.673956 0.655169 0.636586 0.618009 0.599551 0.580838 0.562323 0.543788 0.525220 0.506543 0.487980 0.469317 0.450815 0.432199 0.413582 0.395026 0.376466 0.357905 0.339313 0.320770 0.302222 0.283565 0.265115 0.246493 0.227959 0.209405 0.190610 0.172086 0.153370 0.134764 0.115455 0.092961 0.044600 
