111.0 89.5 10.704933 19.982361 -8.387199
111.2 195.2 1.011651 21.821827 -7.921234
111.4 328.7 1.05908 19.446218 -7.923368
111.5 119.1 1.007621 18.570545 -7.92415
111.7 175.7 0.951798 19.754 -7.926432
111.7 257.8 0.875517 20.557682 -7.926563
111.8 144.6 0.970653 18.45726 -7.926644
111.9 135.2 1.09074 20.989958 -7.927964
111.9 188.7 0.78503 18.281416 -7.927875
112.0 125.4 0.992965 18.339193 -7.929178
112.0 213.5 1.011552 20.726244 -7.928877
112.3 111.5 1.034665 20.135759 -7.932626
112.3 124.7 0.931965 19.95923 -7.93199
112.6 174.0 0.956868 18.738974 -7.935869
112.7 238.2 0.842245 19.613503 -7.936862
112.7 317.5 0.925824 20.576233 -7.937596
112.7 52.2 1.246321 18.827339 -7.937116
112.8 162.7 1.009644 21.010775 -7.938378
112.8 235.3 0.970505 19.871687 -7.938199
112.9 140.4 1.021119 19.658875 -7.94022
113.0 2.8 0.969025 18.401127 -7.94053
113.2 305.2 1.186786 19.843327 -7.943773
113.2 89.6 1.003471 20.141424 -7.943822
113.3 63.9 0.725702 20.877455 -7.94537
113.3 76.1 0.971187 19.681942 -7.945093
113.6 260.6 0.977794 19.21512 -7.948483
113.7 20.0 0.987595 19.622536 -7.950585
113.9 19.8 0.868571 19.129562 -7.953226
113.9 27.2 1.006931 20.43923 -7.953503
113.9 322.1 1.028758 21.807341 -7.952867
113.9 4.3 0.997236 19.936045 -7.952932
113.9 58.1 1.010047 20.56263 -7.953421
114.0 198.0 0.910681 20.305424 -7.953763
114.0 204.9 1.004844 20.220556 -7.9551
114.2 177.3 0.719367 20.24654 -7.95774
114.3 248.4 0.817333 21.953104 -7.958148
114.3 280.1 0.998332 19.835955 -7.958946
114.3 69.6 1.112314 20.856443 -7.958653
114.4 104.5 1.059657 18.924759 -7.96003
114.4 307.0 1.047029 20.5693 -7.960266
114.6 278.2 1.046739 18.979586 -7.962947
114.7 245.7 1.014282 19.641567 -7.964813
114.7 67.0 0.999116 20.74272 -7.964455
114.8 31.4 17.378407 16.935061 -7.212269
115.2 302.1 0.951848 19.92345 -7.972588
115.3 264.7 0.868981 19.227146 -7.974836
115.4 199.7 1.074223 18.284828 -7.977061
116.0 42.2 0.786444 20.066286 -7.988314
116.4 82.0 0.930946 19.035608 -7.994068
116.7 239.7 0.911877 19.40238 -8.000016
116.8 153.4 1.115944 20.082066 -8.003651
116.8 350.3 0.999553 18.430204 -8.003211
116.9 314.2 18.314322 13.291889 -4.389661
117.1 124.4 1.110715 20.747639 -8.008817
117.1 238.4 13.979493 21.34329 -8.62037
117.3 328.5 1.099153 19.704491 -8.012272
118.0 160.6 1.256363 20.512684 -8.029336
118.0 335.9 7.355235 22.564093 -10.401818
118.2 105.6 0.947488 18.545414 -8.033353
118.7 107.1 1.003244 19.770884 -8.044965
118.8 274.1 0.904844 19.482025 -8.047328
118.9 166.3 0.983992 20.187618 -8.048974
119.3 136.4 1.006485 19.422998 -8.059796
119.4 16.6 1.0917 20.400394 -8.062452
119.5 133.7 14.115351 21.46373 -8.412526
119.5 347.7 0.957853 21.437702 -8.063479
119.5 82.4 1.027977 17.312773 -8.063756
119.8 146.7 1.025408 20.052042 -8.072362
119.8 156.1 18.168173 12.888289 -4.614536
119.8 234.4 1.001184 20.112547 -8.073551
119.9 127.7 1.015682 19.341421 -8.075002
119.9 152.4 0.960326 18.365818 -8.075206
12.2 145.5 0.981685 22.010389 -9.413202
12.3 117.1 1.005145 20.265636 -9.413414
12.3 184.1 0.917387 20.191729 -9.413324
12.3 287.0 1.044159 21.584734 -9.413349
12.7 51.2 1.015079 18.326725 -9.414018
120.0 66.0 19.548439 14.098619 -5.234124
120.2 352.4 1.100206 20.721695 -8.083346
120.2 9.7 0.793604 20.981657 -8.083704
120.7 19.1 0.978329 20.869051 -8.095602
120.7 320.5 1.129794 19.186775 -8.096832
120.8 93.5 0.968892 20.147827 -8.099448
121.0 116.3 0.79561 19.747583 -8.104826
121.0 239.6 1.037826 19.134193 -8.106423
121.1 329.1 1.076341 19.00396 -8.107923
121.2 118.3 1.093868 18.690147 -8.110393
121.3 102.4 1.113457 19.679094 -8.112372
121.4 227.3 1.014963 20.625565 -8.117001
121.6 220.4 1.042439 21.431955 -8.122021
121.7 196.7 0.842 18.572256 -8.12695
121.7 45.1 1.240998 19.494221 -8.125443
121.8 61.0 0.945231 19.375214 -8.127651
122.1 102.7 0.982455 20.899467 -8.137927
122.2 127.3 1.024225 19.26969 -8.14073
122.3 319.7 0.852034 20.948553 -8.143305
122.3 324.3 8.206037 27.021673 -10.763952
122.4 130.9 0.991079 19.519348 -8.147787
122.4 332.3 0.983534 19.426092 -8.14733
122.8 351.8 0.877668 21.394604 -8.158316
122.9 140.1 9.606359 21.813425 -8.862178
122.9 183.9 1.054929 20.997578 -8.161412
123.1 95.7 0.900181 19.222893 -8.168737
123.2 312.1 0.976533 19.764408 -8.171435
123.3 124.6 0.931691 21.327137 -8.176829
123.5 287.9 1.136672 18.701908 -8.183854
123.6 149.2 0.928418 19.126057 -8.18554
123.7 203.0 0.872977 18.990477 -8.187292
123.8 42.4 0.86444 17.570555 -8.193363
124.0 339.2 0.876911 20.496548 -8.19743
124.3 23.7 1.061074 18.700184 -8.210468
124.6 191.9 0.957483 20.417217 -8.218307
124.8 215.7 0.929782 20.40345 -8.22701
125.1 299.4 0.89045 21.281919 -8.237799
125.2 221.7 1.020979 18.793188 -8.240211
125.3 86.5 0.990111 19.710831 -8.245019
125.5 116.0 0.944106 18.875906 -8.253371
125.7 273.3 0.891705 20.747349 -8.257895
125.7 33.3 0.892314 21.232536 -8.258774
125.9 224.0 0.908826 17.966717 -8.266776
126.0 320.5 0.827298 19.858578 -8.271632
126.0 335.8 1.150472 20.349457 -8.27235
126.1 171.4 0.920214 21.739193 -8.275283
126.9 97.5 1.043729 19.831949 -8.306102
127.1 128.3 0.81254 19.566502 -8.313787
127.1 78.3 1.01719 19.12608 -8.313078
127.2 64.9 1.104765 18.721104 -8.31765
127.4 144.9 0.96702 20.203867 -8.325041
127.6 71.7 1.005123 19.286224 -8.331779
127.7 311.0 0.827948 18.689465 -8.338217
127.8 301.6 0.997345 20.247074 -8.340051
127.8 50.8 0.950516 19.393867 -8.339895
128.0 182.2 0.947273 19.437429 -8.34987
128.0 276.8 1.019184 18.614946 -8.347939
128.0 69.0 1.090994 19.205061 -8.347295
128.1 11.1 0.945709 20.457653 -8.354164
128.1 210.5 9.080642 25.765324 -11.956615
128.2 339.7 1.057728 18.570538 -8.356258
128.3 270.8 0.941078 21.608126 -8.36246
128.3 290.3 1.104902 19.29352 -8.359282
128.6 185.6 0.96891 22.362064 -8.370951
128.6 271.3 19.19243 21.248594 -9.22477
128.7 71.6 1.171759 19.078714 -8.375555
128.8 24.4 0.823601 18.961903 -8.381325
128.8 341.5 12.936495 20.333361 -7.989814
129.6 147.3 0.83735 20.04657 -8.414971
129.6 303.1 0.957928 18.915537 -8.416528
129.8 177.3 1.075792 20.874805 -8.424472
129.9 321.6 0.979655 20.924425 -8.428547
13.3 158.9 1.059308 20.223551 -9.414832
13.4 312.8 10.327053 20.676804 -9.855114
13.5 22.9 0.964802 19.156717 -9.414995
13.6 300.7 1.16271 19.553293 -9.41515
13.7 216.4 0.915232 20.34573 -9.415199
13.9 342.7 0.982972 18.448362 -9.415427
130.2 170.4 1.055021 18.722593 -8.438985
130.5 297.7 0.90162 18.75243 -8.451559
130.6 198.4 1.035723 18.458092 -8.456449
130.6 220.1 0.955656 21.198471 -8.456513
130.7 222.0 0.859149 20.540102 -8.462348
130.8 187.4 1.124879 18.867687 -8.46467
130.9 180.9 8.402776 25.1397 -11.400897
131.3 205.9 0.859015 20.446606 -8.487708
131.5 114.7 17.362806 15.862309 -6.904487
131.5 60.1 0.915165 20.674166 -8.498268
132.0 202.4 0.919629 22.555374 -8.517874
132.0 292.7 1.143234 21.092459 -8.519699
132.1 183.7 13.120716 14.466737 -6.43091
132.2 346.9 1.061985 20.337297 -8.525811
132.5 57.7 0.84391 20.398903 -8.541131
132.8 72.6 1.085587 18.368929 -8.555213
132.9 12.2 1.149667 18.303766 -8.560477
132.9 33.9 0.998771 19.999962 -8.557657
133.0 244.2 1.157961 20.231874 -8.564387
133.0 274.3 0.859581 20.39679 -8.563442
133.1 131.2 1.080931 20.788185 -8.569554
133.3 105.3 0.937428 19.805904 -8.578021
133.4 125.3 0.819173 21.194511 -8.583978
133.6 169.3 0.974468 19.618132 -8.592665
133.6 294.7 0.987969 20.775421 -8.590628
133.7 96.5 0.981901 21.922543 -8.59374
133.8 190.0 1.007718 21.78133 -8.601921
134.0 221.9 0.848175 19.207098 -8.608612
134.2 35.6 1.087051 19.034014 -8.617298
134.3 274.2 0.778434 18.41132 -8.624689
134.3 37.8 12.909648 20.627861 -9.1954
134.7 168.1 0.993525 21.795252 -8.643952
135.0 307.1 0.895094 22.351713 -8.657921
135.1 314.7 1.135945 20.355242 -8.662728
135.2 253.4 1.032736 19.566837 -8.663046
135.2 297.5 1.088955 19.031811 -8.663714
135.2 59.9 1.067883 22.448574 -8.666982
135.4 208.5 16.65587 21.418312 -9.338119
135.8 277.7 15.84485 20.096355 -9.040915
136.0 127.3 14.342452 20.382744 -8.145619
136.0 186.1 1.001734 21.061758 -8.700799
136.0 99.6 12.905079 19.775723 -7.881777
136.4 59.3 0.994949 19.894484 -8.718923
136.8 352.0 0.966033 20.251593 -8.739181
136.9 153.7 0.973324 18.933931 -8.743075
137.1 5.2 0.941089 19.78096 -8.752912
137.2 159.7 0.994716 19.274273 -8.757026
137.8 200.4 0.962125 21.516371 -8.78439
138.4 192.9 1.126271 20.816698 -8.815861
138.4 199.8 0.979456 20.738932 -8.813252
138.6 258.4 1.104026 19.219345 -8.822861
139.2 317.8 1.019411 21.246679 -8.84945
139.2 357.2 0.972928 19.616385 -8.849565
139.4 42.0 0.958355 20.160133 -8.861168
139.6 213.2 10.945246 26.242607 -9.909466
139.9 272.6 0.759287 20.025915 -8.883635
14.0 253.5 0.955712 20.310053 -9.415558
14.2 350.0 0.860784 20.517773 -9.415705
14.3 209.4 13.790704 16.027452 -6.564926
14.3 347.8 1.292497 20.769014 -9.41577
14.5 311.0 0.942459 19.580492 -9.415899
140.3 62.0 1.011328 20.865705 -8.900999
140.4 270.5 0.893811 19.990219 -8.907323
140.6 141.6 1.122785 19.493128 -8.914731
141.0 159.5 0.874906 22.661606 -8.933481
141.0 269.3 0.966635 19.128332 -8.933505
141.3 139.3 0.973842 20.303988 -8.949592
141.3 29.5 1.058219 19.446903 -8.945859
142.1 44.3 12.107757 21.294937 -10.325219
142.4 115.9 1.021839 20.640432 -8.997018
142.5 99.7 0.907938 19.686487 -9.002338
142.7 193.6 1.129716 18.72567 -9.012175
142.9 338.0 9.412565 23.49107 -10.034339
143.2 69.5 0.978248 19.844788 -9.032743
143.5 228.8 1.115576 19.35627 -9.048298
143.6 49.1 8.451126 27.501152 -11.558953
143.7 157.2 1.048983 20.939718 -9.054557
143.9 17.7 1.011556 20.960491 -9.065443
144.2 121.7 0.885718 22.693274 -9.078823
144.2 288.1 0.935116 21.287006 -9.076053
144.6 3.5 0.848555 20.796978 -9.092978
144.9 133.5 0.899871 20.885204 -9.105193
144.9 44.3 10.886435 19.093151 -9.223433
145.0 207.8 9.770504 22.907318 -10.000375
145.2 260.3 0.834881 20.592451 -9.120416
145.3 86.5 0.923063 20.462885 -9.123561
145.9 224.0 1.045263 21.200983 -9.146671
145.9 83.7 1.166496 19.003038 -9.147452
146.1 351.9 1.221882 20.025328 -9.156254
146.8 212.0 1.239494 19.220171 -9.186584
146.8 271.2 1.048471 19.571518 -9.185076
147.1 182.1 1.029241 18.750042 -9.198986
147.1 265.5 1.04777 21.432795 -9.198872
147.2 155.6 0.976158 22.128412 -9.199149
147.2 63.2 1.12148 18.803619 -9.202531
147.5 219.3 0.973124 21.131554 -9.212766
147.5 310.5 0.999247 19.174301 -9.214338
147.7 166.6 0.869826 19.655626 -9.21891
147.9 271.2 1.103272 20.474064 -9.22965
147.9 278.0 0.974051 19.939648 -9.227987
148.2 24.8 1.109825 18.355804 -9.24167
148.5 166.2 1.03359 18.816919 -9.250429
148.6 346.1 0.891479 20.447685 -9.256581
149.0 113.8 0.909748 19.395288 -9.270533
149.2 164.5 0.837889 19.07736 -9.276155
149.4 49.2 1.103058 20.372492 -9.2845
149.6 246.4 1.149357 18.474506 -9.294165
149.7 315.4 1.022607 19.573874 -9.29502
15.0 353.5 0.974155 21.412796 -9.416184
15.0 62.4 10.762826 24.381847 -11.298109
15.1 64.2 20.393431 19.094152 -7.782328
15.2 286.1 1.039283 21.580494 -9.41625
15.2 313.0 7.708045 22.408869 -11.033988
15.4 322.1 0.998089 20.247896 -9.416274
15.9 208.0 0.957729 18.853022 -9.41625
150.2 115.6 0.961479 21.209368 -9.313778
150.3 52.8 0.957274 19.446487 -9.318179
151.1 67.6 1.049057 20.376362 -9.344639
151.3 166.8 1.114802 19.724154 -9.351459
151.4 100.8 0.920916 20.297922 -9.355598
151.9 173.7 0.987059 21.321545 -9.373273
152.0 268.6 0.867092 21.49297 -9.3765
152.7 117.3 0.964094 20.86079 -9.398372
152.7 159.4 1.069436 19.611961 -9.396686
152.8 160.6 0.79683 20.142401 -9.400303
152.8 173.6 1.009151 22.479156 -9.399447
153.0 27.9 0.930851 19.437496 -9.407898
153.2 167.7 10.700839 22.87022 -10.690989
153.3 74.6 1.044758 18.77417 -9.415133
153.7 258.8 1.069176 19.37854 -9.427773
153.8 170.4 0.802254 19.958103 -9.432214
153.8 53.7 0.835699 21.487225 -9.431448
153.9 240.6 1.050808 17.689711 -9.432952
155.4 76.9 0.941343 21.354813 -9.477994
155.5 272.4 0.918501 19.405231 -9.478597
155.6 178.8 7.515006 24.384932 -12.106895
155.7 337.6 1.070739 18.936892 -9.484937
155.8 297.7 1.041501 18.396191 -9.487145
156.0 296.0 0.910398 21.528658 -9.49157
156.0 83.2 1.097141 21.461454 -9.491716
156.5 212.6 10.513247 16.901016 -7.519789
156.5 86.1 1.022562 21.203417 -9.505324
156.7 261.9 0.975856 20.013456 -9.511046
157.3 250.1 1.128879 20.563303 -9.52449
157.4 237.5 1.225382 17.936747 -9.528467
157.5 33.8 0.980433 20.444527 -9.530146
157.7 101.3 1.031757 20.138397 -9.534726
158.6 66.1 1.079382 20.679699 -9.554186
158.7 300.9 0.89836 20.244686 -9.558309
158.9 116.5 0.88766 20.628323 -9.561862
159.0 220.8 0.958815 20.153978 -9.563003
159.3 56.6 0.9811 19.85367 -9.570891
159.8 68.2 0.969288 19.320879 -9.580824
16.4 193.2 10.94142 15.014565 -8.928331
16.5 240.4 0.883228 19.932709 -9.416039
160.0 119.4 1.248533 19.080742 -9.58436
160.0 211.6 0.982085 17.910078 -9.583781
160.3 121.3 16.981506 11.921394 -6.656078
160.7 124.5 0.963076 21.790607 -9.598532
161.0 341.8 1.185889 20.238228 -9.602997
161.3 174.7 0.967284 20.133179 -9.607952
161.3 277.1 10.109116 22.141718 -10.789931
161.3 88.5 10.898732 20.033592 -9.150208
161.7 278.6 0.726845 21.444416 -9.615864
162.1 58.8 0.857624 20.954195 -9.621568
162.6 61.9 1.046617 18.36771 -9.63091
162.9 341.0 15.808409 15.852712 -7.501568
163.5 91.4 0.966646 19.143564 -9.643514
163.6 188.9 1.030726 20.937977 -9.64608
163.8 344.7 0.995872 19.922993 -9.648199
165.7 101.2 0.889389 20.797165 -9.673387
166.0 334.4 1.141639 20.548122 -9.67698
166.4 93.1 1.031112 20.554495 -9.680794
166.6 59.3 0.843188 20.338955 -9.682603
167.6 175.9 1.071855 21.009748 -9.693628
167.8 316.2 1.138986 20.706411 -9.694891
168.9 97.9 1.096887 19.095486 -9.704563
169.0 331.6 0.891095 22.086744 -9.705647
169.1 71.0 0.882013 19.840694 -9.706675
169.9 268.0 1.07917 20.043034 -9.712183
17.1 243.3 9.772266 22.14365 -8.996684
17.3 169.5 1.174071 19.063627 -9.415239
17.9 2.7 0.944637 18.821402 -9.414409
170.2 192.2 1.025249 18.733864 -9.714702
170.3 92.3 1.027314 19.161848 -9.715092
171.0 334.5 0.980709 21.040323 -9.72012
171.7 152.7 1.1498 19.469036 -9.723722
172.5 168.0 10.316128 20.125298 -10.284932
174.2 145.8 0.933033 20.36697 -9.735554
174.3 210.1 0.980507 20.907091 -9.735749
176.8 63.6 0.977735 21.037655 -9.742725
177.6 204.0 0.888721 18.21677 -9.744065
18.0 185.3 1.131432 19.741302 -9.41414
18.1 145.3 1.044451 20.051548 -9.413937
18.2 359.2 0.871655 20.454515 -9.413822
18.3 37.6 5.302701 23.154943 -11.529771
18.7 101.4 0.989287 19.926964 -9.412591
18.7 152.5 1.008798 20.070856 -9.412576
18.7 210.9 0.966903 19.085272 -9.41277
18.7 58.2 0.947813 21.440962 -9.412648
19.6 322.1 15.600168 14.677616 -6.326686
19.8 102.0 1.189229 19.754507 -9.409478
20.1 93.4 1.024804 19.689989 -9.408314
20.6 311.4 0.901352 20.152245 -9.406219
20.8 23.6 0.940616 20.134785 -9.405078
20.9 219.3 1.046964 20.822193 -9.404728
21.0 257.2 1.046558 19.18334 -9.404109
21.1 54.8 1.152871 20.026405 -9.403798
21.2 316.6 1.047788 19.010176 -9.403212
21.6 298.3 1.022 20.864922 -9.40107
21.7 358.9 0.840551 20.273222 -9.400833
21.9 354.9 0.930487 17.09206 -9.399695
22.4 68.1 1.124056 20.057281 -9.396342
22.7 269.7 0.856406 20.266827 -9.394289
22.8 302.3 0.833554 21.03544 -9.393833
23.2 81.2 1.080305 20.084967 -9.390557
23.9 41.1 1.133853 19.475586 -9.384739
24.1 27.7 1.031257 19.338224 -9.383533
25.0 217.8 1.071435 19.550089 -9.374879
25.1 252.2 0.840185 19.963863 -9.373737
25.3 207.7 1.226233 20.513044 -9.371741
25.3 76.4 1.145013 19.736931 -9.372312
25.4 147.4 1.001522 19.902775 -9.371243
25.5 23.5 1.061457 20.410431 -9.369386
25.6 300.9 0.962664 20.004 -9.36893
25.7 284.4 0.994387 20.09214 -9.367047
25.7 310.7 1.030623 19.704077 -9.367642
25.9 261.5 1.051987 21.091272 -9.365084
26.3 185.0 0.970328 18.444841 -9.360912
26.3 198.4 1.080837 19.598986 -9.361156
26.4 226.6 0.959483 19.56308 -9.359021
26.7 289.7 1.082997 18.398136 -9.356414
26.7 42.4 0.750612 19.486523 -9.355412
26.9 123.6 0.964144 19.49456 -9.353512
27.5 91.8 1.0194 20.423687 -9.345405
27.7 187.7 1.104437 19.703852 -9.343327
27.8 139.5 0.899672 20.204599 -9.341501
27.9 269.1 14.37704 20.477684 -8.881019
27.9 325.0 0.868263 19.458698 -9.3397
28.4 195.4 0.966271 19.883619 -9.333295
28.4 255.8 1.130513 19.967646 -9.332098
28.5 19.4 1.025793 20.046156 -9.331225
29.0 70.2 1.043349 19.653498 -9.324136
29.1 259.6 11.238312 20.918882 -9.143688
29.2 283.4 1.022103 19.393108 -9.320967
29.2 331.9 0.886089 20.02314 -9.320942
29.5 180.7 1.123138 19.452265 -9.315588
29.5 281.3 0.923732 21.680132 -9.315025
30.1 193.2 0.808889 20.971249 -9.30519
30.5 185.8 1.076517 20.059067 -9.298133
30.5 222.1 1.077597 22.322702 -9.297213
30.5 224.9 1.16448 20.174681 -9.298173
30.7 288.4 0.910363 20.083542 -9.293871
30.7 74.1 0.744146 21.271778 -9.294393
30.9 258.8 0.952282 19.921665 -9.290896
30.9 310.1 1.222359 20.260895 -9.289829
31.1 321.0 0.993026 19.080431 -9.286407
31.5 202.1 0.863685 19.860762 -9.279635
31.5 270.3 0.744182 19.223619 -9.27957
32.0 175.8 1.163707 19.180098 -9.269799
32.1 46.5 9.400887 23.795559 -11.03301
32.5 233.9 0.984752 20.977682 -9.259344
33.7 88.4 1.016624 19.881945 -9.232902
33.8 277.0 15.876143 21.708834 -9.854054
33.9 35.7 1.06988 17.825459 -9.227099
34.0 84.2 1.18038 20.957455 -9.226048
34.1 263.7 0.990154 18.661205 -9.224076
34.2 246.3 1.036965 20.732798 -9.22146
34.3 110.9 18.425795 16.517441 -7.317959
34.3 320.1 0.828379 21.29361 -9.21944
34.4 170.2 0.775469 20.234076 -9.215561
34.6 46.2 1.205185 19.427528 -9.210508
34.8 261.9 1.073053 18.954554 -9.207486
35.1 59.0 1.037087 20.453466 -9.199427
36.2 336.2 0.94276 20.828489 -9.170938
37.1 105.0 0.987387 18.698469 -9.146646
37.1 80.0 20.337023 8.762013 -4.496557
37.7 306.6 0.991539 20.09787 -9.132002
38.0 167.4 0.955142 19.760748 -9.121304
38.5 188.0 1.09644 20.125195 -9.10824
38.9 302.7 0.86944 19.836657 -9.096286
39.5 157.0 1.097329 19.930462 -9.079109
39.6 285.4 0.838229 21.75469 -9.077145
40.0 23.4 0.866788 19.162561 -9.063308
40.2 168.8 15.174656 12.291216 -5.526927
40.4 133.6 0.88953 19.618832 -9.052454
40.4 34.6 1.101633 19.28586 -9.053236
40.4 340.9 1.042425 18.948509 -9.050466
40.6 225.2 13.309659 20.267805 -9.720576
40.7 110.2 0.979092 18.994707 -9.042797
40.9 285.3 1.231582 19.097 -9.036075
41.0 48.3 0.928803 19.050301 -9.034869
41.0 66.9 1.083794 18.831339 -9.033695
41.0 85.5 0.942312 19.765615 -9.034477
41.4 93.0 15.097305 12.700815 -5.579406
41.5 150.0 1.068897 19.736252 -9.019247
41.6 196.2 1.007551 19.982943 -9.015661
41.6 282.0 0.931427 19.503618 -9.016322
41.8 333.4 1.028161 20.236893 -9.007325
42.0 182.4 1.087493 19.738567 -9.002501
42.1 26.3 14.887207 17.836924 -8.878573
42.5 344.0 1.052251 20.969694 -8.986024
42.7 243.7 1.058067 20.616791 -8.980426
42.8 176.7 1.154216 19.759039 -8.975758
43.0 211.0 1.015327 20.654121 -8.970558
43.4 127.2 0.893884 18.849804 -8.957829
43.5 308.5 1.029877 19.914333 -8.954521
43.7 271.8 0.992104 22.060453 -8.945802
44.1 97.7 1.169556 20.519812 -8.932773
44.2 256.7 1.005931 19.172199 -8.93093
44.3 357.7 1.015654 20.376444 -8.926024
44.3 6.1 1.021361 19.083025 -8.927655
44.4 216.4 0.933376 21.752512 -8.922871
44.4 58.2 0.869278 21.679394 -8.922691
44.7 134.8 1.06373 20.369762 -8.915659
44.7 255.8 1.018223 18.608006 -8.915366
44.8 175.4 11.928307 27.922195 -12.27944
45.0 160.4 1.09411 19.73502 -8.904185
45.3 153.9 0.930625 21.940248 -8.893323
45.8 128.7 1.051981 18.212515 -8.878867
45.8 241.6 1.084769 22.001833 -8.877124
45.9 111.3 1.079916 19.785461 -8.872993
46.0 246.7 0.917231 19.845427 -8.869424
46.6 177.5 1.005509 19.473717 -8.849141
46.7 21.5 1.025097 19.589342 -8.846093
47.1 69.9 11.800014 19.811239 -10.074089
47.6 287.0 1.077111 19.894451 -8.815152
47.7 280.1 0.999715 21.588896 -8.813123
47.8 90.5 0.852446 21.075575 -8.81089
48.0 334.3 1.135854 19.543709 -8.804192
